Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List
30	14	24.600000	180000	100.000000	6.306326	4.907294	5.471848	7.768920	1.192100	1.005853	1.052142	1.402320	4.863760	4.543873	4.740531	1.093427	29.325650	24.743996	25.882682	34.497081	Desmodillus_auricularis,Gerbillurus_paeba,Gerbillurus_setzeri,Gerbillurus_tytonis,Gerbillurus_vallinus,Gerbillus_andersoni,Gerbillus_gerbillus,Gerbillus_nanus,Gerbillus_pusillus,Gerbillus_pyramidum,Meriones_hurrianae,Meriones_tristrami,Meriones_unguiculatus,Sekeetamys_calurus
31	9	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gerbillus_andersoni,Gerbillus_gerbillus,Gerbillus_nanus,Gerbillus_pusillus,Gerbillus_pyramidum,Meriones_hurrianae,Meriones_tristrami,Meriones_unguiculatus,Sekeetamys_calurus
32	4	5.700000	180000	100.000000	8.955194	6.112317	5.596972	19.711438	1.688988	1.035636	1.066587	3.524163	1.126969	1.052849	1.098416	0.253355	9.627230	5.903127	6.079545	20.087729	Meriones_hurrianae,Meriones_tristrami,Meriones_unguiculatus,Sekeetamys_calurus
33	3	4.600000	180000	100.000000	23.902064	7.328610	6.657020	55.666880	4.526357	0.992474	1.183627	10.584808	0.909484	0.849667	0.886441	0.204462	20.821242	4.565382	5.444686	48.690115	Meriones_hurrianae,Meriones_tristrami,Meriones_unguiculatus
34	1	15.000000	180000	100.000000	23.731085	7.701101	6.681283	57.065472	4.487144	1.328567	1.186143	10.728779	2.965707	2.770654	2.890567	0.666724	67.307160	19.928507	17.792139	160.931686	Meriones_hurrianae
35	2	3.200000	180000	100.000000	52.563595	5.536232	31.284207	111.946888	9.927688	0.639414	6.135202	20.775064	0.632684	0.591073	0.616654	0.142234	31.768602	2.046124	19.632648	66.480206	Meriones_tristrami,Meriones_unguiculatus
36	1	11.800000	180000	100.000000	41.619144	7.039879	26.997889	76.798188	7.848621	1.978494	5.331439	14.257520	2.333023	2.179581	2.273913	0.524489	92.613723	23.346228	62.910983	168.238740	Meriones_tristrami
37	1	11.800000	180000	100.000000	69.464592	30.406604	50.652878	102.586576	13.140157	6.901204	9.774665	18.651523	2.333023	2.179581	2.273913	0.524489	155.053854	81.434208	115.341049	220.087968	Meriones_unguiculatus
38	1	19.600000	180000	100.000000	8.766144	6.563807	5.585968	20.322570	1.655720	0.979521	1.065531	3.618009	3.875191	3.620322	3.777008	0.871186	32.452121	19.198604	20.884416	70.912983	Sekeetamys_calurus
39	5	0.400000	180000	100.000000	7.388134	4.899023	5.493520	13.322150	1.395586	1.069401	1.054836	2.459076	0.079086	0.073884	0.077082	0.017779	0.558235	0.427760	0.421934	0.983630	Gerbillus_andersoni,Gerbillus_gerbillus,Gerbillus_nanus,Gerbillus_pusillus,Gerbillus_pyramidum
