Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List
792	1	11.100000	30320	16.844444	1.201615	0.970058	1.000000	1.911840	0.037035	0.033246	0.031540	0.057084	0.349892	0.351994	0.350904	0.063379	0.411092	0.369027	0.350094	0.633636	Elephantulus_myurus
793	1	24.900000	21754	12.085556	1.084222	0.941211	1.000000	1.163677	0.033447	0.031099	0.031511	0.032958	0.784892	0.789608	0.787164	0.142175	0.832827	0.774367	0.784624	0.820655	Elephantulus_rozeti
794	1	25.100000	18788	10.437778	1.172139	0.998745	1.000000	1.511539	0.036191	0.031905	0.031728	0.045790	0.791197	0.795951	0.793486	0.143317	0.908391	0.800807	0.796373	1.149340	Macroscelides_proboscideus
795	1	29.200000	15386	8.547778	1.137013	0.967343	1.000000	1.307497	0.035126	0.031895	0.031744	0.039338	0.920436	0.925966	0.923100	0.166728	1.025671	0.931341	0.926925	1.148675	Petrodromus_tetradactylus
796	1	93.200000	10960	6.088889	1.115080	0.981015	1.000000	1.102903	0.034441	0.032417	0.031785	0.032956	2.937831	2.955482	2.946332	0.532158	3.209889	3.021273	2.962362	3.071461	Orycteropus_afer
797	2	74.300000	28307	15.726111	1.945667	0.785174	1.000000	4.874218	0.058197	0.024443	0.032623	0.145550	2.342069	2.356140	2.348846	0.424242	4.324000	1.816143	2.423889	10.814368	Heterohyrax_brucei,Procavia_capensis
798	1	19.100000	28494	15.830000	1.937295	0.838434	1.000000	5.038292	0.058069	0.029657	0.032614	0.145428	0.602066	0.605683	0.603808	0.109058	1.109121	0.566444	0.622927	2.777670	Heterohyrax_brucei
799	1	19.100000	45011	25.006111	3.052215	0.829093	1.000000	6.811460	0.090205	0.023084	0.033599	0.192825	0.602066	0.605683	0.603808	0.109058	1.722908	0.440901	0.641741	3.682953	Procavia_capensis
800	61	65.200000	8704	4.835556	1.131039	0.988690	1.000000	1.391998	0.035501	0.032703	0.031646	0.044552	2.055221	2.067569	2.061168	0.372282	2.314684	2.132208	2.063319	2.904822	Acrobates_pygmaeus,Aepyprymnus_rufescens,Antechinus_flavipes,Antechinus_stuartii,Antechinus_swainsonii,Bettongia_gaimardi,Bettongia_penicillata,Burramys_parvus,Caluromys_derbianus,Cercartetus_concinnus,Cercartetus_lepidus,Cercartetus_nanus,Chironectes_minimus,Dasycercus_cristicauda,Dasyurus_geoffroii,Dasyurus_hallucatus,Dasyurus_maculatus,Dasyurus_viverrinus,Dendrolagus_matschiei,Didelphis_marsupialis,Didelphis_virginiana,Echymipera_kalubu,Echymipera_rufescens,Gracilinanus_microtarsus,Isoodon_auratus,Isoodon_macrourus,Isoodon_obesulus,Lagorchestes_conspicillatus,Lasiorhinus_latifrons,Lutreolina_crassicaudata,Macropus_eugenii,Macropus_robustus,Macropus_rufus,Macrotis_lagotis,Marmosa_robinsoni,Metachirus_nudicaudatus,Monodelphis_brevicaudata,Monodelphis_domestica,Myrmecobius_fasciatus,Ningaui_yvonnae,Notoryctes_caurinus,Perameles_gunnii,Perameles_nasuta,Petauroides_volans,Petaurus_breviceps,Phascogale_tapoatafa,Phascolarctos_cinereus,Philander_opossum,Planigale_gilesi,Planigale_maculata,Planigale_tenuirostris,Potorous_tridactylus,Pseudantechinus_macdonnellensis,Pseudocheirus_peregrinus,Setonix_brachyurus,Sminthopsis_crassicaudata,Sminthopsis_macroura,Sminthopsis_murina,Spilocuscus_maculatus,Tarsipes_rostratus,Trichosurus_vulpecula
801	50	15.700000	11786	6.547778	1.180368	1.029866	1.000000	1.599176	0.036961	0.030929	0.031743	0.050774	0.494892	0.497865	0.496324	0.089645	0.580287	0.485590	0.498365	0.797155	Acrobates_pygmaeus,Aepyprymnus_rufescens,Antechinus_flavipes,Antechinus_stuartii,Antechinus_swainsonii,Bettongia_gaimardi,Bettongia_penicillata,Burramys_parvus,Cercartetus_concinnus,Cercartetus_lepidus,Cercartetus_nanus,Dasycercus_cristicauda,Dasyurus_geoffroii,Dasyurus_hallucatus,Dasyurus_maculatus,Dasyurus_viverrinus,Dendrolagus_matschiei,Echymipera_kalubu,Echymipera_rufescens,Isoodon_auratus,Isoodon_macrourus,Isoodon_obesulus,Lagorchestes_conspicillatus,Lasiorhinus_latifrons,Macropus_eugenii,Macropus_robustus,Macropus_rufus,Macrotis_lagotis,Myrmecobius_fasciatus,Ningaui_yvonnae,Notoryctes_caurinus,Perameles_gunnii,Perameles_nasuta,Petauroides_volans,Petaurus_breviceps,Phascogale_tapoatafa,Phascolarctos_cinereus,Planigale_gilesi,Planigale_maculata,Planigale_tenuirostris,Potorous_tridactylus,Pseudantechinus_macdonnellensis,Pseudocheirus_peregrinus,Setonix_brachyurus,Sminthopsis_crassicaudata,Sminthopsis_macroura,Sminthopsis_murina,Spilocuscus_maculatus,Tarsipes_rostratus,Trichosurus_vulpecula
