Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List
604	1	17.200000	4314	23.966667	1.113163	0.963747	1.000000	1.428288	0.043290	0.037322	0.039721	0.054665	0.683030	0.654908	0.680243	0.123055	0.744591	0.641946	0.683210	0.940230	Alces_alces
605	1	17.200000	4335	24.083333	1.120161	1.007872	1.000000	1.295009	0.043510	0.038237	0.039755	0.048582	0.683030	0.654908	0.680243	0.123055	0.748374	0.657673	0.683786	0.835609	Capreolus_capreolus
606	2	4.300000	4451	24.727778	1.186530	0.993079	1.000000	1.628631	0.046296	0.038216	0.039862	0.065007	0.170757	0.163727	0.170061	0.030764	0.199071	0.164327	0.171404	0.279531	Odocoileus_virginianus,Rangifer_tarandus
607	1	14.200000	4386	24.366667	1.139564	0.992978	1.000000	1.508946	0.044344	0.038947	0.039752	0.058552	0.563897	0.540680	0.561596	0.101592	0.629684	0.553045	0.564484	0.831443	Odocoileus_virginianus
608	1	14.200000	4381	24.338889	1.144325	0.980905	1.000000	1.770016	0.044532	0.037101	0.039751	0.068169	0.563897	0.540680	0.561596	0.101592	0.632350	0.526830	0.564457	0.967997	Rangifer_tarandus
609	1	20.500000	3556	19.755556	1.146821	0.992967	1.000000	1.447968	0.044655	0.038038	0.040058	0.055860	0.814076	0.780559	0.810755	0.146665	0.915434	0.779780	0.821179	1.145135	Cervus_elaphus
610	1	30.200000	2641	14.672222	1.161794	0.995702	1.000000	1.320833	0.045117	0.037831	0.040621	0.047051	1.199273	1.149897	1.194380	0.216062	1.362540	1.142505	1.226769	1.420928	Antilocapra_americana
611	1	52.200000	2525	14.027778	1.206724	0.985610	1.000000	1.447551	0.046919	0.037692	0.040835	0.053355	2.072916	1.987571	2.064458	0.373458	2.449187	1.967545	2.131603	2.785148	Tragulus_javanicus
612	2	21.900000	2846	15.811111	1.397491	1.011158	1.000000	3.044966	0.054039	0.036215	0.041291	0.116000	0.869672	0.833866	0.866123	0.156681	1.183464	0.793103	0.904262	2.540402	Pecari_tajacu,Sus_scrofa
613	1	49.700000	2858	15.877778	1.393306	0.931514	1.000000	2.544601	0.053769	0.038498	0.041321	0.092037	1.973638	1.892381	1.965585	0.355572	2.672325	1.913345	2.053679	4.574220	Sus_scrofa
614	1	49.700000	3249	18.050000	1.631462	1.038085	1.000000	3.027726	0.063001	0.037617	0.041724	0.114023	1.973638	1.892381	1.965585	0.355572	3.131140	1.869586	2.073708	5.666943	Pecari_tajacu
615	49	3.600000	3372	18.733333	1.479405	0.993137	1.000000	2.745456	0.056945	0.039581	0.042065	0.102077	0.142960	0.137074	0.142376	0.025756	0.205001	0.142491	0.151434	0.367478	Acinonyx_jubatus,Ailurus_fulgens,Arctictis_binturong,Arctogalidia_trivirgata,Bassariscus_sumichrasti,Canis_latrans,Canis_mesomelas,Cerdocyon_thous,Eira_barbara,Fossa_fossana,Galerella_sanguinea,Genetta_tigrina,Gulo_gulo,Herpestes_javanicus,Hyaena_hyaena,Leopardus_pardalis,Leopardus_wiedii,Leptailurus_serval,Lutra_lutra,Lycaon_pictus,Lynx_rufus,Manis_crassicaudata,Manis_javanica,Manis_pentadactyla,Manis_tetradactyla,Manis_tricuspis,Martes_americana,Martes_martes,Meles_meles,Melursus_ursinus,Mustela_erminea,Mustela_frenata,Nandinia_binotata,Nasua_narica,Nasua_nasua,Panthera_leo,Panthera_onca,Panthera_tigris,Paradoxurus_hermaphroditus,Potos_flavus,Procyon_cancrivorus,Procyon_lotor,Puma_concolor,Spilogale_putorius,Suricata_suricatta,Taxidea_taxus,Vulpes_velox,Vulpes_vulpes,Vulpes_zerda
